#name	chrom	strand	txStart	txEnd
NR_133673	chr12	+	95867821	95909613
NM_001317183	chr12	+	95867821	95909613
NM_001317182	chr12	+	95867821	95909613
NM_001330246	chr12	+	95867821	95909613
NM_001042403	chr12	-	95910335	95942620
NM_001278393	chr12	-	95910335	95942048
NM_001347936	chr12	-	95910335	95942620
NM_001347937	chr12	-	95910335	95942620
NR_125360	chr12	-	95910335	95942620
NR_144945	chr12	-	95910335	95942620
NR_144946	chr12	-	95910335	95942620
NR_144947	chr12	-	95910335	95942620
NR_144948	chr12	-	95910335	95942620
NR_144944	chr12	-	95910335	95942620
NM_032147	chr12	-	95910335	95945266
NR_077225	chr12	+	96043030	96067770
NM_021229	chr12	-	96051582	96184536
NM_001329700	chr12	-	96051582	96184593
NM_001329701	chr12	-	96051582	96184984
NM_001329702	chr12	-	96051582	96183973
NR_135014	chr12	-	96189122	96252617
NR_135016	chr12	+	96196874	96217092
NR_135015	chr12	-	96252014	96252617
NM_003095	chr12	+	96252708	96260238
NM_182496	chr12	-	96260825	96336428
NM_152435	chr12	+	96337070	96362370
NM_001258333	chr12	-	96366439	96390143
NM_001258334	chr12	-	96366439	96390143
NM_002108	chr12	-	96366439	96390143
NR_132659	chr12	-	96394530	96429439
NM_001256644	chr12	-	96394530	96437298
NM_000895	chr12	-	96394530	96429439
NM_001256643	chr12	-	96394530	96437298
NM_005230	chr12	+	96588159	96663613
NM_001303511	chr12	+	96649237	96663613
NM_001170464	chr12	-	96672038	96794366
NM_002595	chr12	-	96672038	96794366
NM_001306084	chr12	+	96883348	97269333
NM_152905	chr12	+	97301000	97347469
NM_001135177	chr12	+	97301000	97347469
NM_001135176	chr12	+	97301000	97347469
NM_001135175	chr12	+	97301243	97347469
NR_024037	chr12	+	97858798	97927544
NR_031653	chr12	+	97885686	97885756
NR_029678	chr12	+	97957589	97957689
NR_077241	chr12	-	98107189	98147376
NR_077240	chr12	-	98123825	98150295
NR_039716	chr12	-	98332833	98332899
NR_036189	chr12	-	98389160	98389226
NR_033801	chr12	-	98847618	98850923
NR_038383	chr12	-	98879321	98897633
NR_027157	chr12	-	98906750	98910004
NM_003276	chr12	+	98909350	98929412
NM_001307975	chr12	+	98909350	98944157
NM_001032284	chr12	+	98909350	98944157
NM_001032283	chr12	+	98909350	98944157
NM_005888	chr12	+	98987402	98995778
NM_002635	chr12	+	98987402	98995778
NM_213611	chr12	+	98987402	98995778
NR_003015	chr12	+	98993412	98993662
NM_201612	chr12	-	99007181	99038829
NM_201613	chr12	-	99007181	99038829
NM_153687	chr12	-	99018029	99038829
NM_181869	chr12	+	99039077	99129211
NM_181868	chr12	+	99039077	99129211
NM_181861	chr12	+	99039077	99129211
NM_013229	chr12	+	99039077	99129211
NM_001160	chr12	+	99039077	99129211
NM_020140	chr12	-	99128568	99548577
NM_001204081	chr12	-	99128568	99288674
NM_152788	chr12	-	99128568	100378432
NM_001204070	chr12	-	99137751	99548577
NM_001204080	chr12	-	99137751	99288674
NM_001204079	chr12	-	99137751	99288674
NM_181670	chr12	-	99137751	99548577
NM_001204065	chr12	-	99137751	99288674
NM_001204068	chr12	-	99137751	99548577
NM_001204067	chr12	-	99137751	99548868
NM_001204066	chr12	-	99137751	99548645
NM_001204069	chr12	-	99137751	99548577
NR_110095	chr12	+	99487136	99498789
NM_153364	chr12	+	100041527	100043892
NM_015054	chr12	-	100430862	100536642
NM_001006947	chr12	-	100463685	100536642
NR_036632	chr12	-	100550174	100567121
NR_024261	chr12	-	100558827	100567121
NR_031728	chr12	+	100583661	100583727
NM_022496	chr12	+	100593864	100618202
NR_048568	chr12	+	100594554	100618202
NR_048569	chr12	+	100594554	100618202
NR_135073	chr12	-	100597446	100660857
NM_001319311	chr12	-	100633986	100660857
NM_152317	chr12	-	100646041	100660857
NM_001319310	chr12	-	100649650	100660857
NM_001317784	chr12	+	100660917	100735502
NM_001330254	chr12	+	100660917	100735502
NM_001330256	chr12	+	100660917	100735502
NM_017988	chr12	+	100661161	100735502
NM_001330253	chr12	+	100661161	100735502
NM_001145288	chr12	+	100750856	100815837
NM_139319	chr12	+	100750856	100815837
NM_005123	chr12	+	100867550	100957645
NM_001206977	chr12	+	100867550	100957645
NM_001206978	chr12	+	100867550	100957645
NM_001206979	chr12	+	100867550	100957645
NR_135146	chr12	+	100867550	100957645
NM_001206992	chr12	+	100897137	100957645
NM_001206993	chr12	+	100897137	100957645
NM_174942	chr12	+	100967438	101022066
NM_001303130	chr12	+	100967438	101022066
NM_001303131	chr12	+	100987395	101022066
NM_178826	chr12	+	101188373	101522419
NM_001286615	chr12	+	101188373	101522419
NM_001286616	chr12	+	101295423	101522419
NM_145913	chr12	-	101549993	101604016
NM_014503	chr12	+	101673904	101780397
NM_001301068	chr12	-	101786897	101801598
NM_001177	chr12	-	101786897	101801598
NM_152323	chr12	+	101869198	101880775
NM_002465	chr12	+	101988708	102079658
NM_001254721	chr12	+	101988708	102079658
NM_001254719	chr12	+	101988708	102079658
NM_001254718	chr12	+	101988708	102079658
NM_001254720	chr12	+	101988708	102079658
NM_206821	chr12	+	101988708	102079658
NM_206819	chr12	+	101988708	102079658
NM_206820	chr12	+	101988708	102079658
NM_001254722	chr12	+	101988708	102079658
NM_001254723	chr12	+	101988708	102079658
NM_020244	chr12	+	102091416	102122846
NM_153694	chr12	-	102122425	102133250
NM_001177948	chr12	-	102122425	102133250
NM_001177949	chr12	-	102122425	102133250
NM_024312	chr12	-	102139274	102224645
NM_018370	chr12	+	102271104	102317401
NM_016053	chr12	-	102406617	102455902
NM_001301107	chr12	-	102406617	102455902
NM_024057	chr12	-	102467966	102513909
NM_001319996	chr12	+	102513948	102542785
NM_001319995	chr12	+	102513948	102558696
NM_001319988	chr12	+	102513948	102591298
NR_135123	chr12	+	102513948	102591298
NM_017915	chr12	+	102513948	102591298
NM_001319993	chr12	+	102513948	102591298
NM_001319994	chr12	+	102513948	102591298
NM_002674	chr12	-	102590236	102591623
NM_001111284	chr12	-	102789644	102872429
NM_000618	chr12	-	102789644	102874423
NM_001111283	chr12	-	102789644	102874423
NM_001111285	chr12	-	102811271	102874423
NR_033855	chr12	-	103203060	103218177
NM_000277	chr12	-	103232103	103311381
NM_004316	chr12	+	103351451	103354294
NR_126333	chr12	+	103545619	103562086
NR_103526	chr12	-	103631368	103889788
NM_001278420	chr12	-	103695718	103889788
NM_198521	chr12	-	103695718	103889788
NM_001278419	chr12	-	103695718	103889788
NM_001099336	chr12	-	103695718	103889788
NR_135004	chr12	+	103889817	103891473
NR_110103	chr12	+	103941571	103953593
NM_017564	chr12	+	103981068	104160502
NM_001031701	chr12	-	104166080	104234975
NR_027249	chr12	-	104237526	104323989
NM_003299	chr12	+	104324111	104341708
NR_037425	chr12	+	104324202	104324333
NM_001135570	chr12	-	104343980	104350993
NM_003211	chr12	+	104359592	104382656
NM_001316967	chr12	-	104382760	104457955
NM_031302	chr12	-	104382760	104457955
NM_013320	chr12	+	104458235	104500304
NM_006166	chr12	-	104510857	104532040
NR_106988	chr12	+	104519052	104519102
NM_001093771	chr12	+	104609556	104744085
NM_001261445	chr12	+	104680459	104744085
NM_001261446	chr12	+	104680459	104744085
NM_003330	chr12	+	104680459	104744085
NM_182729	chr12	+	104680459	104744085
NM_182742	chr12	+	104680459	104744085
NM_182743	chr12	+	104680459	104744085
NM_001008394	chr12	+	104697509	104698982
NM_018413	chr12	+	104850691	105155792
NM_001173982	chr12	+	104850691	105155792
NR_037487	chr12	+	104985410	104985494
NM_032148	chr12	-	105197274	105322472
NM_152318	chr12	+	105380097	105388505
NR_027752	chr12	-	105413561	105478341
NM_001034173	chr12	-	105413561	105478341
NR_121211	chr12	-	105496249	105501420
NM_015275	chr12	+	105501491	105562912
NM_001293640	chr12	+	105501491	105562912
NM_018171	chr12	-	105567074	105630008
NM_001251904	chr12	-	105567074	105630008
NM_001251905	chr12	-	105567074	105627183
NR_131986	chr12	-	105698644	105720795
NM_001145199	chr12	+	105724413	105765296
NR_110108	chr12	+	106097980	106137841
NR_110109	chr12	+	106097980	106137841
NR_110110	chr12	+	106100551	106137841
NR_110111	chr12	+	106100551	106137841
NM_014840	chr12	-	106457124	106533811
NM_006825	chr12	-	106631658	106641713
NM_001286262	chr12	+	106696568	106723646
NM_152772	chr12	+	106696568	106740792
NM_018082	chr12	+	106751435	106903976
NM_001160708	chr12	+	106751859	106903976
NR_040246	chr12	-	106890187	107168609
NM_213594	chr12	+	106976684	107156582
NM_001206691	chr12	+	106994914	107156582
NR_038912	chr12	-	107074535	107078478
NM_032491	chr12	+	107078476	107156582
NM_001330145	chr12	+	107168333	107283095
NM_001330147	chr12	+	107168333	107283095
NM_001330146	chr12	+	107168333	107283095
NM_018157	chr12	+	107168333	107283095
NM_001319666	chr12	+	107349499	107367815
NM_152261	chr12	+	107349499	107367815
NM_001319664	chr12	+	107349499	107367815
NM_001319663	chr12	+	107349499	107367815
NM_001319661	chr12	+	107349499	107367815
NM_001319662	chr12	+	107350562	107367815
NM_025198	chr12	-	107371068	107380944
NM_001033050	chr12	-	107371068	107380944
NM_004075	chr12	-	107385142	107487635
NM_001018072	chr12	+	107712196	108053419
NM_001347943	chr12	+	107712196	108053419
NM_001347944	chr12	+	107714364	108053419
NM_001017523	chr12	+	107974633	108053419
NM_001317963	chr12	+	108079508	108106939
NM_007062	chr12	+	108079508	108106939
NM_001317962	chr12	+	108079818	108106939
NM_012406	chr12	-	108126642	108154914
NR_120474	chr12	+	108130331	108153745
NM_203436	chr12	+	108168161	108170421
NR_037629	chr12	-	108296926	108297548
NM_014653	chr12	+	108523247	108644313
NM_001304447	chr12	+	108525507	108644313
NM_001142345	chr12	-	108681820	108714439
NM_004072	chr12	-	108681820	108733094
NM_001142344	chr12	-	108681820	108733094
NM_001142343	chr12	-	108681820	108733094
NR_120483	chr12	-	108853201	108867466
NM_007076	chr12	+	108909050	108913380
NM_014706	chr12	-	108915990	108955165
NM_001301141	chr12	+	108955238	108963160
NM_001320042	chr12	+	108955238	108963160
NM_014301	chr12	+	108955238	108963160
NR_135127	chr12	+	108955238	108963160
NM_001301140	chr12	+	108955238	108963160
NM_213595	chr12	+	108955238	108963160
NM_181724	chr12	-	108983621	108991894
NM_001206609	chr12	-	109015679	109025854
NM_003006	chr12	-	109015679	109027670
NR_039717	chr12	+	109029585	109029646
NM_001105237	chr12	-	109038884	109096774
NM_014325	chr12	-	109038884	109125326
NM_001276471	chr12	-	109038884	109124619
NM_018984	chr12	-	109176465	109251359
NM_001161331	chr12	-	109185694	109221327
NM_001161330	chr12	-	109185694	109251359
NR_030350	chr12	-	109230683	109230782
NM_001917	chr12	+	109273856	109294710
NM_018711	chr12	-	109301904	109459045
NM_001301175	chr12	+	109460893	109525831
NR_038996	chr12	-	109489845	109491770
NM_032663	chr12	+	109490374	109525831
NM_001205179	chr12	-	109525992	109531293
NM_001205180	chr12	-	109525992	109531293
NM_001145374	chr12	-	109525992	109531293
NM_001145375	chr12	-	109525992	109531293
NM_001001655	chr12	-	109525992	109531293
NM_080911	chr12	+	109535398	109548798
NM_003362	chr12	+	109535922	109548798
NM_001093	chr12	+	109577201	109706030
NM_213596	chr12	-	109715782	109747025
NR_120462	chr12	-	109791991	109797293
NM_001101421	chr12	+	109826523	109886176
NM_001317395	chr12	-	109886459	109915349
NM_001317399	chr12	-	109886459	109915349
NM_031954	chr12	-	109886459	109915349
NR_133897	chr12	-	109886459	109915349
NR_133898	chr12	-	109886459	109915349
NM_001270450	chr12	+	109915427	109928527
NM_001270451	chr12	+	109915427	109928527
NM_001270449	chr12	+	109915427	109928527
NM_130466	chr12	+	109915427	109974510
NM_183415	chr12	+	109915427	109974510
NM_052845	chr12	-	109991520	110011358
NR_038118	chr12	-	109991520	110011358
NM_000431	chr12	+	110011499	110035075
NM_001301182	chr12	+	110011499	110035075
NM_001114185	chr12	+	110011499	110035075
NM_032829	chr12	+	110152186	110208312
NR_026661	chr12	-	110172013	110211292
NR_026662	chr12	-	110172013	110211292
NM_001177431	chr12	-	110220891	110252601
NM_001177433	chr12	-	110220891	110252632
NM_001177428	chr12	-	110220891	110252632
NM_021625	chr12	-	110220891	110271212
NM_147204	chr12	-	110220891	110252632
NR_039718	chr12	+	110271152	110271241
NM_016433	chr12	-	110288747	110318293
NM_001143852	chr12	+	110338078	110355874
NM_032300	chr12	+	110338322	110355874
NM_057170	chr12	-	110367596	110434194
NM_057169	chr12	-	110367596	110434194
NM_014776	chr12	-	110367596	110434194
NM_001330153	chr12	-	110367596	110434194
NM_001135214	chr12	-	110367596	110434194
NM_001135213	chr12	-	110367596	110434194
NM_139201	chr12	-	110385866	110434194
NM_001330154	chr12	-	110385866	110434194
NM_033121	chr12	+	110437234	110477235
NM_207435	chr12	-	110478981	110505500
NM_001143779	chr12	+	110562139	110656600
NM_014055	chr12	+	110562139	110656600
NM_001347947	chr12	+	110562139	110656600
NM_001347948	chr12	+	110562139	110656600
NR_144950	chr12	+	110562139	110656600
NR_144949	chr12	+	110562139	110656600
NR_144951	chr12	+	110562139	110656600
NR_144952	chr12	+	110562139	110656600
NM_031473	chr12	+	110562139	110606250
NM_001347946	chr12	+	110562139	110606250
NM_170665	chr12	+	110719031	110788897
NM_001681	chr12	+	110719031	110788897
NM_016238	chr12	-	110810704	110841535
NM_001137664	chr12	-	110813271	110841535
NM_001287222	chr12	-	110872694	110888216
NM_001278556	chr12	-	110872694	110888216
NM_016301	chr12	-	110890290	110906089
NM_001164373	chr12	-	110890290	110906089
NM_001164372	chr12	-	110890290	110906526
NM_013300	chr12	+	110906231	110928192
NR_104102	chr12	-	110929327	110939945
NR_104101	chr12	-	110929327	110939945
NR_104100	chr12	-	110929327	110939945
NM_016226	chr12	-	110929327	110939945
NM_001282151	chr12	-	110929327	110939945
NM_001282150	chr12	-	110929327	110939945
NR_104099	chr12	-	110929327	110939945
NM_057180	chr12	-	110929327	110939945
NM_001286531	chr12	+	110940004	110969891
NM_001286532	chr12	+	110940004	110969891
NM_001286533	chr12	+	110940004	110969891
NM_001286535	chr12	+	110940004	110969891
NM_001286536	chr12	+	110940004	110969891
NM_152442	chr12	+	110940004	110969891
NM_001286534	chr12	+	110940147	110969891
NM_139283	chr12	-	110972236	111021064
NR_138550	chr12	-	110972236	111021064
NM_001319682	chr12	+	111051831	111068062
NM_001082537	chr12	+	111051831	111086935
NM_001082538	chr12	+	111051831	111086935
NM_001173975	chr12	+	111051831	111086935
NM_001173976	chr12	+	111051831	111086935
NM_001319680	chr12	+	111051831	111086935
NM_001319681	chr12	+	111051831	111086935
NM_024549	chr12	+	111051831	111086935
NR_135088	chr12	+	111051831	111086935
NM_001256413	chr12	-	111086490	111127617
NM_032369	chr12	-	111086490	111126962
NM_001040107	chr12	-	111086490	111127617
NM_002710	chr12	-	111157612	111180783
NM_001244974	chr12	-	111157612	111180783
NM_001286243	chr12	+	111284763	111345339
NM_001286244	chr12	+	111284763	111345339
NM_152591	chr12	+	111284763	111345339
NM_000432	chr12	-	111348623	111358404
NR_036513	chr12	+	111374405	111375250
NR_135001	chr12	-	111389486	111395622
NR_135002	chr12	-	111389486	111395622
NM_015267	chr12	+	111471827	111788358
NR_106818	chr12	+	111741945	111742013
NM_001177997	chr12	-	111798454	111806925
NM_144671	chr12	-	111798454	111806925
NM_001177996	chr12	-	111798454	111806925
NM_005475	chr12	+	111843751	111889427
NM_001291424	chr12	+	111872665	111889427
NR_132311	chr12	-	111890017	112037480
NM_002973	chr12	-	111890017	112037480
NM_001310121	chr12	-	111890017	112037477
NM_001310123	chr12	-	111890017	112037477
NM_006768	chr12	-	112079949	112123800
NM_001136538	chr12	+	112123856	112194911
NM_025247	chr12	+	112123856	112194911
NM_001204889	chr12	+	112204690	112247789
NM_000690	chr12	+	112204690	112247789
NR_106819	chr12	+	112237637	112237709
NR_015404	chr12	-	112277572	112280706
NM_003668	chr12	+	112280031	112331228
NM_139078	chr12	+	112280031	112331228
NR_036636	chr12	+	112336866	112339706
NM_001294314	chr12	-	112369086	112451023
NM_138341	chr12	-	112369086	112451023
NR_122119	chr12	-	112369086	112451023
NM_001193531	chr12	-	112369086	112451023
NM_001193453	chr12	-	112369086	112451023
NM_006817	chr12	+	112451151	112461024
NM_001034025	chr12	+	112451151	112461024
NM_024953	chr12	-	112464492	112546635
NR_037430	chr12	-	112475402	112475519
NM_006700	chr12	+	112563348	112591408
NM_001143906	chr12	+	112563348	112591408
NM_001109662	chr12	-	112597991	112819896
NR_106921	chr12	-	112601061	112601125
NM_001320138	chr12	-	112842984	112847123
NM_001320137	chr12	-	112842984	112847445
NM_000970	chr12	-	112842984	112847445
NM_001320142	chr12	-	112842984	112849246
NM_001320140	chr12	-	112842984	112847123
NM_001320139	chr12	-	112842984	112847123
NM_001024662	chr12	-	112842984	112847445
NM_001320141	chr12	-	112842984	112856647
NM_080601	chr12	+	112856701	112924727
NM_002834	chr12	+	112856701	112947722
NM_001330437	chr12	+	112856701	112947722
NM_001347952	chr12	+	113012900	113336684
NR_031631	chr12	-	113132838	113132981
NM_001347953	chr12	+	113229342	113336684
NM_014954	chr12	+	113229548	113336684
NM_001143854	chr12	+	113229548	113336684
NM_001347954	chr12	+	113229548	113336684
NM_001347955	chr12	+	113229548	113336684
NR_145127	chr12	+	113229548	113336684
NR_145126	chr12	+	113229548	113336684
NM_002534	chr12	+	113344581	113355831
NM_001320151	chr12	+	113344581	113369995
NM_016816	chr12	+	113344581	113357712
NM_001032409	chr12	+	113344581	113357712
NM_006187	chr12	+	113376237	113411055
NM_002535	chr12	+	113416273	113448503
NM_016817	chr12	+	113416273	113449528
NM_001032731	chr12	+	113416273	113426610
NM_004416	chr12	+	113495661	113535833
NM_001193520	chr12	-	113536623	113574044
NM_001193521	chr12	-	113536623	113573559
NM_001301202	chr12	-	113536623	113573404
NM_004658	chr12	-	113536623	113574044
NM_001144872	chr12	+	113587662	113597081
NM_001111322	chr12	-	113594977	113623284
NM_024072	chr12	-	113594977	113623284
NR_106956	chr12	-	113596917	113596982
NM_001286215	chr12	+	113623330	113630173
NM_032848	chr12	+	113623330	113630173
NM_138451	chr12	-	113633245	113658899
NM_001330452	chr12	-	113633245	113658899
NM_017901	chr12	+	113659242	113736389
NM_001143819	chr12	+	113659242	113736389
NM_001301214	chr12	+	113682065	113736389
NR_106820	chr12	+	113729327	113729413
NM_024959	chr12	-	113736570	113772973
NM_001330466	chr12	-	113736570	113772973
NM_001159727	chr12	+	113796370	113827458
NM_173542	chr12	+	113796370	113827458
NM_006843	chr12	-	113830250	113841692
NM_001304993	chr12	+	113860194	113876081
NM_138432	chr12	+	113860194	113876081
NM_022363	chr12	-	113900693	113909877
NR_126425	chr12	+	113909807	113918286
NR_110026	chr12	-	114182381	114211488
NR_110025	chr12	-	114182381	114211488
NM_001146699	chr12	-	114254542	114404176
NM_001146698	chr12	-	114259858	114404176
NM_016196	chr12	-	114259858	114404176
NM_181486	chr12	-	114791734	114843968
NM_000192	chr12	-	114791734	114846247
NM_080717	chr12	-	114791734	114846247
NR_038440	chr12	+	114845999	114850637
NM_005996	chr12	-	115108058	115121969
NM_016569	chr12	-	115108058	115121969
NM_015335	chr12	-	116396380	116714991
NR_030351	chr12	-	116586364	116586459
NR_039683	chr12	-	116866056	116866123
NR_027345	chr12	+	116971226	116973326
NR_027346	chr12	+	116971239	116974318
NM_001085481	chr12	+	116997185	117014425
NM_024738	chr12	-	117151124	117175875
NM_001109903	chr12	+	117176095	117291436
NM_032814	chr12	+	117176095	117291436
NM_003806	chr12	-	117298224	117319232
NR_073189	chr12	-	117298224	117319232
NM_012174	chr12	+	117348760	117468953
NM_153348	chr12	+	117348760	117468953
NR_103809	chr12	-	117415244	117425142
NM_001168325	chr12	-	117476727	117537251
NM_017899	chr12	-	117476727	117537251
NR_031766	chr12	-	117476727	117537251
NR_120464	chr12	+	117537271	117579294
NM_033624	chr12	-	117581584	117628300
NM_015002	chr12	-	117581584	117628300
NM_001204213	chr12	-	117645946	117742857
NM_001204214	chr12	-	117645946	117747215
NM_000620	chr12	-	117645946	117799607
NM_001204218	chr12	-	117645946	117799607
NM_173598	chr12	-	117890816	118406028
NM_001130113	chr12	+	118454465	118470042
NM_001206801	chr12	+	118454465	118470042
NM_001130112	chr12	+	118454465	118470042
NM_001346815	chr12	+	118454465	118470042
NM_007370	chr12	+	118454465	118470042
NM_181578	chr12	+	118454465	118470042
NR_144504	chr12	+	118454465	118470042
NM_001278558	chr12	-	118470496	118499016
NM_001278557	chr12	-	118470496	118499979
NM_018639	chr12	-	118470496	118499016
NM_019086	chr12	-	118501397	118541810
NM_002567	chr12	+	118573688	118583393
NM_016281	chr12	-	118587605	118810750
NM_001346494	chr12	-	118587605	118628367
NM_001346495	chr12	-	118587605	118628367
NM_001346496	chr12	-	118587605	118628367
NM_001346497	chr12	-	118587605	118628367
NM_001346489	chr12	-	118587605	118797525
NM_001346487	chr12	-	118587605	118810750
NM_001346488	chr12	-	118587605	118810750
NM_001346490	chr12	-	118587605	118810750
NM_001346491	chr12	-	118587605	118810750
NM_001346492	chr12	-	118587605	118810750
NM_001346493	chr12	-	118587605	118810750
NM_022491	chr12	+	118814357	118855840
NR_134999	chr12	-	119196558	119199484
NR_134998	chr12	-	119196558	119199484
NR_134997	chr12	-	119256611	119271341
NM_194286	chr12	+	119419299	119600856
NR_134996	chr12	-	119611870	119614289
NM_014365	chr12	+	119616594	119632551
NR_024246	chr12	-	119721629	119741185
NM_178499	chr12	+	119772516	119978852
NM_001136534	chr12	+	120031263	120079363
NM_006253	chr12	+	120105760	120119429
NM_007174	chr12	-	120123594	120315095
NM_001206999	chr12	-	120123594	120315095
NR_031589	chr12	-	120151438	120151529
NM_207311	chr12	+	120427647	120532299
NM_001167606	chr12	-	120532898	120554643
NM_006861	chr12	-	120532898	120554643
NM_006836	chr12	-	120565013	120632513
NR_039719	chr12	-	120593237	120593303
NM_053275	chr12	-	120634502	120639014
NM_001002	chr12	-	120634502	120639014
NR_038924	chr12	+	120639093	120650631
NM_002859	chr12	-	120648241	120703574
NM_025157	chr12	-	120648241	120687964
NM_001243756	chr12	-	120648241	120703574
NM_001080855	chr12	-	120648241	120703574
NM_012240	chr12	+	120740123	120751045
NM_000928	chr12	-	120759913	120765592
NM_002442	chr12	-	120779132	120806983
NM_004373	chr12	+	120875892	120878545
NM_016399	chr12	-	120881763	120884215
NM_176818	chr12	+	120884240	120901556
NR_033684	chr12	+	120884240	120901556
NM_003769	chr12	-	120899470	120907558
NM_001037494	chr12	+	120907659	120936298
NR_038854	chr12	-	120928140	120933749
NM_003746	chr12	+	120933858	120936298
NM_001037495	chr12	+	120933858	120936298
NM_032314	chr12	-	120941081	120966964
NM_014868	chr12	+	120972131	121015397
NM_001330474	chr12	+	120972132	121015397
NM_015918	chr12	-	121016847	121019197
NM_198202	chr12	-	121016847	121019201
NM_001033677	chr12	+	121078421	121105127
NM_004276	chr12	+	121088309	121105127
NM_031205	chr12	+	121088309	121105127
NM_001303628	chr12	+	121124926	121139667
NM_014730	chr12	+	121124926	121139667
NM_001303627	chr12	+	121126112	121139667
NM_001080533	chr12	+	121148237	121161443
NR_039849	chr12	+	121160995	121161069
NM_000017	chr12	+	121163540	121177811
NM_001302554	chr12	+	121163540	121177811
NM_139015	chr12	-	121200312	121342155
NR_131215	chr12	+	121342497	121345877
NR_024345	chr12	-	121407640	121410095
NM_000545	chr12	+	121416370	121440314
NM_001306179	chr12	+	121416370	121440314
NR_104409	chr12	-	121440224	121454305
NM_022895	chr12	-	121440224	121454305
NM_001286197	chr12	-	121440224	121454305
NM_001286196	chr12	-	121440224	121454305
NM_001286198	chr12	-	121440224	121454305
NM_001286192	chr12	-	121440224	121454305
NM_001286191	chr12	-	121440224	121454305
NM_001286195	chr12	-	121440224	121454305
NM_001261825	chr12	-	121458094	121477045
NM_003733	chr12	-	121458094	121477045
NM_198213	chr12	-	121458094	121477045
NR_033953	chr12	+	121570621	121624354
NR_033948	chr12	+	121570630	121624354
NR_033949	chr12	+	121570630	121624354
NR_033950	chr12	+	121570630	121624354
NR_033951	chr12	+	121570630	121624354
NR_033952	chr12	+	121570630	121624354
NR_033954	chr12	+	121570630	121624354
NR_033956	chr12	+	121570630	121624354
NR_033955	chr12	+	121570630	121624354
NM_002562	chr12	+	121570630	121624354
NM_002560	chr12	+	121647663	121671909
NM_001261397	chr12	+	121647663	121671909
NM_001261398	chr12	+	121647663	121671909
NM_001256796	chr12	+	121647663	121671909
NR_046372	chr12	+	121647663	121671909
NR_046373	chr12	+	121647663	121671909
NM_172226	chr12	-	121675494	121734556
NM_001270485	chr12	-	121675494	121734556
NM_006549	chr12	-	121675494	121736111
NM_153499	chr12	-	121675494	121736111
NM_153500	chr12	-	121675494	121736111
NM_001270486	chr12	-	121675494	121712388
NM_172216	chr12	-	121675494	121736111
NM_172214	chr12	-	121681390	121736111
NM_172215	chr12	-	121681390	121736111
NM_016237	chr12	-	121746047	121790265
NM_001137559	chr12	-	121746047	121792012
NM_001330489	chr12	-	121746047	121790265
NM_001256858	chr12	+	121837885	121862155
NM_025126	chr12	+	121837885	121862155
NM_194271	chr12	+	121837920	121862155
NM_001005366	chr12	-	121866899	122018364
NM_032590	chr12	-	121866899	122018920
NR_106957	chr12	-	121882075	121882155
NR_049838	chr12	+	122034433	122034505
NM_032790	chr12	+	122064454	122079946
NM_173855	chr12	-	122089292	122107560
NM_001080825	chr12	+	122150657	122219974
NM_019034	chr12	-	122215659	122231594
NR_002809	chr12	-	122233172	122241390
NM_015048	chr12	+	122242637	122270562
NM_002150	chr12	-	122277432	122296769
NM_001171993	chr12	-	122277432	122326517
NM_001261400	chr12	+	122326636	122355771
NM_002813	chr12	+	122326636	122355771
NR_048555	chr12	+	122326636	122355771
NM_001178003	chr12	+	122356462	122409974
NM_144668	chr12	+	122356462	122441832
NM_020993	chr12	+	122459791	122499950
NM_001024808	chr12	+	122459791	122499950
NR_135044	chr12	+	122501195	122506466
NM_014938	chr12	+	122516633	122631894
NM_152759	chr12	+	122652265	122688018
NM_001014336	chr12	-	122656576	122658746
NM_001098519	chr12	+	122667666	122688018
NM_030765	chr12	+	122688227	122693499
NM_001330492	chr12	+	122688227	122693499
NM_138930	chr12	-	122692208	122711115
NM_019887	chr12	-	122692208	122712081
NM_001278342	chr12	-	122692208	122711115
NM_001278303	chr12	-	122692208	122711115
NM_001278302	chr12	-	122692208	122711115
NM_001278304	chr12	-	122692208	122710397
NR_103497	chr12	+	122710988	122713339
NM_022916	chr12	-	122716093	122751068
NM_002956	chr12	-	122755980	122907116
NM_001247997	chr12	-	122755980	122907116
NM_198240	chr12	-	122755980	122907116
NR_045382	chr12	+	122880088	122884491
NM_017612	chr12	-	122956145	122985620
NM_023012	chr12	-	122989189	123011560
NR_036434	chr12	-	122989189	123011560
NR_036435	chr12	-	122989189	123011560
NR_036436	chr12	-	122989189	123011560
NM_014708	chr12	+	123011808	123110947
NM_177551	chr12	-	123185839	123187904
NM_006018	chr12	-	123199302	123201439
NM_032554	chr12	-	123212152	123215129
NM_003677	chr12	+	123237367	123255611
NM_201435	chr12	+	123259055	123311927
NR_027918	chr12	+	123259055	123311927
NM_001303099	chr12	+	123319261	123342447
NM_001303097	chr12	+	123319984	123342447
NM_003959	chr12	+	123319984	123347507
NM_024667	chr12	-	123349874	123380712
NM_001243014	chr12	-	123405497	123451056
NM_203444	chr12	-	123409071	123451056
NM_019624	chr12	-	123413538	123451056
NM_019625	chr12	-	123413538	123451056
NM_001243013	chr12	-	123413538	123451056
NM_001304835	chr12	+	123459249	123464588
NM_001304834	chr12	+	123459249	123464588
NM_024623	chr12	+	123459249	123464588
NM_001304838	chr12	+	123459249	123464588
NM_001304837	chr12	+	123459249	123464588
